TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Target
-0.5825553699693257,160,1,19,2,-0.03804254464996068,0,1.10722259919231,-0.2046294076264745,-0.8573793309934081,298,1
-0.8265211097610229,1753,1,11,1,-0.9912876526343205,3,2.3346620302133916,-0.2046294076264745,-0.9652439712848602,127,0
-0.9218758447581705,1296,0,24,2,0.8030560800421215,0,-1.4190190204673576,-0.2046294076264745,0.8264991429581763,174,2
-0.8164243233919781,224,1,3,0,-0.8791411693420429,0,1.9635756906023667,-0.2046294076264745,1.2086120111048604,35,1
0.3381346413096664,1783,1,27,0,0.24232366358073337,1,0.6933186050107825,3.1603875177866594,1.1743592080206586,289,0
1.985656365581992,505,1,20,2,-1.2716538608650145,3,0.4364126775877655,-0.2046294076264745,-1.2096990088928328,87,1
-0.14510782223115476,2019,0,37,1,0.018030696996178132,0,-0.9908424747623292,-0.2046294076264745,2.4895908944747385,267,0
-0.5917622700821156,1924,1,39,1,0.24232366358073337,1,-1.0622052323798339,-0.2046294076264745,0.16711536345688288,0,0
-0.7513599475019647,2190,1,25,1,-1.0473608942804593,3,0.3650499199702607,-0.2046294076264745,-1.080988629425708,354,0
1.7032886111934535,1904,1,23,0,1.1955687715650931,0,-0.41994041382229136,1.4778790550800924,0.7188346463958853,293,0
0.12996971013498876,161,1,28,2,0.5787631134575663,2,1.378401078138828,-0.2046294076264745,-1.0505103317978595,69,1
0.10546361169351084,1393,1,35,0,1.0273490466266768,2,-0.006036419640763895,-0.2046294076264745,-0.20265274211297196,68,2
-0.9023325735150366,53,1,30,2,-0.37448199452679354,0,-1.4332915719908585,-0.2046294076264745,2.3352775133465027,321,1
-0.19247715217948655,735,0,5,2,0.6909095967498439,0,-0.04885407421126674,-0.2046294076264745,2.1152579723128695,160,1
-0.8294303532910866,684,1,40,0,-1.439873585803431,3,-0.03458152268776579,-0.2046294076264745,-1.2500382340997198,100,1
0.022772642650758162,1358,1,21,1,-0.9912876526343205,3,-1.2334758506618453,-0.2046294076264745,-1.0891996542117928,210,2
0.4710015046474005,1854,1,6,1,1.6441547047342038,2,-0.41994041382229136,-0.2046294076264745,-0.11294216443450432,288,0
-0.4557808048474897,2359,1,3,1,-1.0473608942804593,3,-0.6340286866748056,-0.2046294076264745,-0.9248098061038839,250,0
0.7275967839990216,1869,1,28,2,-1.439873585803431,3,-0.20585214096977716,-0.2046294076264745,-1.1115002843417499,311,0
1.1268819019016505,2233,1,10,2,-1.0473608942804593,3,0.2651420593057541,-0.2046294076264745,-1.2439518119770345,61,0
-0.9434384732751135,578,0,34,2,-0.20626226958837712,1,0.7932264656752891,-0.2046294076264745,-0.9695034403926416,8,1
0.43701469493736184,284,0,18,2,1.3637884965035096,2,0.022508683406238,-0.2046294076264745,-0.30942685567502204,44,1
0.4343450361685976,355,1,29,2,0.35447014687301104,1,2.063483551266873,-0.2046294076264745,0.018067301972724367,360,1
-0.7263746795378879,1033,1,41,1,1.251642013211232,0,0.3650499199702607,-0.2046294076264745,2.5124355049967737,22,2
-0.4386333812173494,1666,1,36,1,-0.9352144109881817,3,0.32223226539975786,-0.2046294076264745,-1.0763006474619026,155,2
-0.660660002152919,603,1,29,0,0.971275804980538,2,-0.41994041382229136,-0.2046294076264745,-0.1631063939869911,258,1
0.06603480526252935,1415,1,23,1,-1.1034341359265982,3,-0.5198482744867979,-0.2046294076264745,-0.9723413758343322,172,2
-0.8115641753770483,2366,0,8,1,0.6909095967498439,2,-0.9622973717153274,-0.2046294076264745,-0.40503654147324253,214,0
-0.017443370853063984,446,0,9,1,1.307715254857371,2,-0.8338444080038188,-0.2046294076264745,-0.12189987928707366,86,1
0.30414783159962777,1054,1,16,1,0.18625042193459457,1,-1.3048386082793502,-0.2046294076264745,0.1327034717674505,46,2
-0.6351955646662435,1833,1,18,1,-1.2155806192188758,3,-0.9765699232388283,-0.2046294076264745,-1.0733703379913686,313,0
0.9270682109779793,1864,1,16,0,0.07410393864231694,1,0.46495778063476734,-0.2046294076264745,0.09916656740678548,360,0
-0.11522817985767662,885,1,9,1,1.9245209129648977,2,1.5353991448973383,1.4778790550800924,-0.24079295224433567,279,2
0.17792088878933324,2091,1,19,2,0.18625042193459457,1,1.5211265933738374,-0.2046294076264745,0.3946890472937141,106,0
1.0396045959997386,984,0,30,1,0.6348363551037051,1,-0.2201246924932781,-0.2046294076264745,0.8582706769898336,98,2
-0.9990221378965665,2057,1,5,2,0.2983969052268722,0,0.06532633797674084,-0.2046294076264745,2.2771947767659357,308,0
-0.3296907676150805,602,0,26,1,-0.15018902794223832,1,0.9502245324337996,-0.2046294076264745,-0.6487654165766956,317,1
0.002613296307140128,756,1,16,1,0.6348363551037051,2,1.5068540418503364,-0.2046294076264745,-0.5385118812615421,229,1
0.764629742817009,721,1,0,1,-1.1034341359265982,3,0.12241654407074462,-0.2046294076264745,-0.8113565370674028,346,1
-0.6173636131466764,259,0,2,2,0.8591293216882603,1,-1.4761092265613613,-0.2046294076264745,-0.3714637138791383,48,1
-0.37148119526458423,2123,0,16,3,-0.7109214444036265,1,-0.23439724401677905,-0.2046294076264745,-1.0613848077489303,139,0
-0.5616772693418094,1300,1,1,0,-0.03804254464996068,1,1.4354912842328318,-0.2046294076264745,-0.3251458362498831,235,2
-0.528614572282497,92,1,9,2,-0.54270171946521,1,0.22232440473525125,-0.2046294076264745,0.32366368289408065,183,1
-0.9339919884010243,1222,1,4,0,0.971275804980538,2,-0.9194797171448245,-0.2046294076264745,0.1931058228500869,351,2
-0.21814694803299006,1976,0,17,2,-1.0473608942804593,3,2.2918443756428886,-0.2046294076264745,0.3654372714932871,142,0
3.131213788537675,1849,1,16,1,-1.3838003441572921,3,-1.361928814373354,-0.2046294076264745,-1.156596772034075,28,0
-0.22430769903783082,2461,1,43,0,-0.4305552361729324,1,-0.9765699232388283,-0.2046294076264745,0.40450378785833113,174,0
-0.7054965789103718,499,1,25,1,-0.03804254464996068,0,-0.7196639958158112,-0.2046294076264745,2.4537138480500387,312,1
-0.6070614684108036,2391,1,24,1,-1.439873585803431,3,-0.6054835836278036,-0.2046294076264745,-0.962498409872013,27,0
-0.4223758438434638,1298,1,39,2,0.2983969052268722,0,-0.7482090988628132,-0.2046294076264745,1.3894341725659216,246,2
-0.38999767467357804,1125,1,10,0,-0.37448199452679354,1,-0.24866979554028,-0.2046294076264745,-1.1703066174815908,208,2
0.1633746711390146,2485,0,31,3,0.7469828383959827,1,-0.5626659290573008,-0.2046294076264745,0.3434573845190364,113,0
2.1387852544467583,145,1,11,0,1.0273490466266768,2,-0.4627580683927942,-0.2046294076264745,-0.10202150146901144,283,1
-0.12919254880198247,2076,1,10,2,0.24232366358073337,0,0.7218637080577844,-0.2046294076264745,0.5294627553763134,195,0
-0.48925421864045826,1204,1,36,2,-0.5987749611113489,0,0.5363205382522721,-0.2046294076264745,-0.9211020152239173,199,2
3.5682163931477184,1825,0,2,2,0.5226898718114275,1,-1.276293505232348,-0.2046294076264745,0.9085606378593573,30,0
-0.9347107426849223,1977,1,23,1,1.0834222882728155,0,-0.7196639958158112,-0.2046294076264745,1.2204897716469814,341,0
0.9255280232267693,1585,2,42,0,0.18625042193459457,0,-0.06312662573476768,-0.2046294076264745,1.3967394186802913,69,2
-0.9858792024195726,1149,0,36,2,0.7469828383959827,0,0.8503166717692929,-0.2046294076264745,1.9938605367958515,167,2
0.3261896296391694,2166,1,18,2,-1.159507377572737,3,-0.2772148985872819,-0.2046294076264745,-1.1089471688223267,135,0
1.4350221313271063,1711,0,25,2,0.8591293216882603,2,-1.2192032991383444,-0.2046294076264745,-0.2692749444710674,109,0
-0.2526129272656274,1834,1,18,0,0.46661663016528865,1,-0.9194797171448245,4.842895980493226,-0.5602813607256495,98,0
-0.2293047526306462,592,1,15,1,-1.3277271025111534,3,0.22232440473525125,-0.2046294076264745,-1.1534919782868365,260,1
1.1859908851536511,430,1,35,0,-0.8791411693420429,1,-0.6768463412453084,-0.2046294076264745,-1.0186592534635874,101,1
0.7222574664614928,1160,0,23,1,0.35447014687301104,1,0.10814399254724368,-0.2046294076264745,0.6658555749089188,189,2
1.920010140985966,719,0,37,1,-0.9912876526343205,3,0.9359519809102986,-0.2046294076264745,-0.8314889434647845,263,1
-0.9319726311272152,1293,1,21,0,0.6909095967498439,1,-0.5912110321043027,-0.2046294076264745,-1.2604944609757498,281,2
-0.5135207323206369,1622,1,5,1,1.4759349797957872,2,0.19377930168824936,-0.2046294076264745,-0.7691775291193835,59,2
-0.6250987782971988,1680,1,35,1,-0.4305552361729324,0,0.7932264656752891,-0.2046294076264745,0.6492410794433253,135,0
0.2933665173411564,162,1,13,1,-0.8230679276959041,1,-1.361928814373354,-0.2046294076264745,0.9721062718679164,283,1
-0.6815038763859638,1469,0,12,2,-1.3838003441572921,3,0.6790460534872815,-0.2046294076264745,1.0956565354460361,219,2
-0.733870259927111,1942,2,13,1,0.5787631134575663,0,0.6362283989167787,-0.2046294076264745,-1.0089625463802703,268,0
-0.3473858135567623,377,1,41,1,-0.9912876526343205,1,0.3793224714937617,-0.2046294076264745,1.1047476794513795,129,1
-0.5740329977459625,9,1,19,0,-0.7109214444036265,1,1.649579557085346,-0.2046294076264745,0.7291086911594739,12,1
0.031637278818834616,2265,1,7,2,0.07410393864231694,1,-0.9765699232388283,-0.2046294076264745,1.1045475357222185,264,0
-0.6252356838750841,2052,1,39,2,0.8030560800421215,2,-0.5626659290573008,-0.2046294076264745,0.2646110190106572,181,0
1.5707640118004331,457,1,34,1,-0.9912876526343205,3,-1.4618366750378604,-0.2046294076264745,-1.2041437374359973,316,1
0.7054180803815945,2245,1,20,2,-1.2716538608650145,3,-1.2049307476148434,-0.2046294076264745,-1.1971720642035621,179,0
-0.5292306473829811,1384,1,35,0,1.0273490466266768,2,0.3935950230172626,-0.2046294076264745,0.7359161438961873,258,2
2.558640435426662,2195,1,8,0,0.46661663016528865,2,-0.6625737897218075,-0.2046294076264745,-0.8425379036925599,72,0
-0.1783758776572953,555,2,27,0,-1.1034341359265982,3,0.8645892232927939,-0.2046294076264745,-1.059319221826181,243,1
-0.1481539713391038,732,0,9,2,0.35447014687301104,1,0.7789539141517882,-0.2046294076264745,0.95859143825907,33,1
-0.2871473592872074,429,0,9,0,1.868447671318759,2,2.3203894786898904,-0.2046294076264745,-0.40662999347079215,193,1
0.10337580163075918,267,1,14,2,-0.26233551123451593,1,-0.2201246924932781,-0.2046294076264745,-1.1888737972791252,7,1
-1.0102141688886939,1320,1,36,2,0.13017718028845576,0,-0.17730703792277525,-0.2046294076264745,1.8043295571710494,210,2
0.008294877789382126,1875,0,2,2,1.307715254857371,0,-1.033660129332832,-0.2046294076264745,2.1639416514586154,354,0
-0.8237487718088445,2478,0,28,0,-0.0941157862960995,1,0.03678123492973895,1.4778790550800924,0.14752437150633363,79,0
0.37646820311756496,1236,1,4,2,-1.0473608942804593,1,-0.8195718564803178,-0.2046294076264745,0.8296218983221342,360,2
-0.6223264403450205,928,1,14,1,-0.31840875288065473,1,0.6790460534872815,-0.2046294076264745,0.3509191532933909,219,2
-0.8354199723235708,1508,1,15,0,1.3637884965035096,2,0.022508683406238,-0.2046294076264745,-0.8883579879441587,140,2
-0.8019807849250735,2155,0,11,2,0.07410393864231694,0,0.6505009504402797,-0.2046294076264745,1.5553481921497476,230,0
0.0691836335538925,2485,1,11,2,-0.9912876526343205,3,-0.4056678622987904,-0.2046294076264745,-1.274745720870098,308,0
0.11634760513539616,1568,1,32,2,-0.20626226958837712,1,-0.8338444080038188,-0.2046294076264745,-0.24142160882952046,276,2
-1.001520664692974,2231,1,42,0,0.6348363551037051,2,-1.1192954384738378,-0.2046294076264745,0.11416451736761844,264,0
-0.28447770051844307,1414,0,11,2,1.4198617381496486,0,1.8208501753673574,-0.2046294076264745,1.5493413143296775,332,2
1.030739959831662,1633,1,30,1,0.6909095967498439,0,0.550593089775773,-0.2046294076264745,-0.9488655427818666,230,2
1.8606273465781944,1452,1,40,2,-1.0473608942804593,3,-0.5626659290573008,-0.2046294076264745,-1.0288922431032455,215,2
-0.8881970725983741,1661,1,23,2,-1.0473608942804593,3,-0.16303448639927431,-0.2046294076264745,-1.2341575989743827,79,2
2.5293426417591967,1265,1,35,1,0.7469828383959827,0,0.3507773684467598,-0.2046294076264745,0.10985629530016958,181,2
-0.5918991756600009,1208,1,28,1,-0.6548482027574877,1,-0.20585214096977716,-0.2046294076264745,0.3069799069068547,62,2
0.01640653327908925,1795,0,35,1,1.868447671318759,2,-1.1335679899973388,-0.2046294076264745,0.005175993058571065,331,0
-0.30672485692481277,2179,1,21,2,0.13017718028845576,1,2.191936514978382,-0.2046294076264745,1.0857904759765058,142,0
-0.9990221378965665,2159,0,20,1,-1.2155806192188758,3,1.920758036031864,-0.2046294076264745,-1.025215243566227,269,0
0.28638433286900333,1530,1,0,0,0.6348363551037051,0,-0.6340286866748056,-0.2046294076264745,1.7248057821178182,189,2
-0.9634609140408461,1932,1,25,0,0.2983969052268722,0,0.06532633797674084,-0.2046294076264745,2.383181145137571,335,0
0.6449058149562689,1130,1,28,2,-1.4959468274495697,3,-0.7339365473393122,-0.2046294076264745,-0.8633759450324956,40,2
0.1325709161148104,101,1,35,1,-1.3277271025111534,3,-1.4475641235143595,-0.2046294076264745,-1.0553676661478777,214,1
2.395072496248137,2193,1,39,2,1.3637884965035096,0,-0.020308971164264843,-0.2046294076264745,0.4353413178205709,122,0
-0.21592223239235306,1617,1,6,2,-1.2155806192188758,3,0.008236131882737053,-0.2046294076264745,-1.2443444015996192,144,2
-0.9982349308237256,1997,1,6,2,-0.8230679276959041,0,1.8065776238438565,-0.2046294076264745,0.08450219032788726,200,0
2.5747268408281907,1989,1,11,0,1.9805941546110366,2,-1.4047464689438567,-0.2046294076264745,-0.789179072309237,251,0
-0.24135244348455723,1210,1,5,0,-1.4959468274495697,3,2.4916600969719016,-0.2046294076264745,-1.2243402924645201,310,2
-0.21876302313347407,2002,0,28,2,1.1955687715650931,2,-1.4618366750378604,-0.2046294076264745,-1.0383990702383843,293,0
-0.8618427488554438,316,1,20,0,-1.3838003441572921,3,-0.39139531077528944,-0.2046294076264745,-0.8863514187620591,61,1
2.312792243939041,1606,1,34,1,1.81237442967262,2,2.520205200018904,-0.2046294076264745,-0.7880577542368872,320,2
0.40333592277756536,1372,1,22,0,1.1955687715650931,0,0.3079597138762569,-0.2046294076264745,1.2830295551192452,240,2
-0.10917010803624985,240,1,30,2,0.5226898718114275,2,-0.39139531077528944,-0.2046294076264745,-0.1712173469084954,354,1
-0.7812395898754427,1344,1,41,2,1.9805941546110366,2,-0.09167172878176957,-0.2046294076264745,0.34366522608393424,161,2
0.12072858362772752,2170,0,0,1,-0.54270171946521,1,2.477387545448401,-0.2046294076264745,-0.5966433708017769,111,0
-0.10184565961938358,1874,1,35,2,-1.3838003441572921,3,0.5791381928227749,-0.2046294076264745,-1.1591088324295677,131,0
0.6789610774552501,2065,1,37,1,0.9152025633343992,0,2.0777561027903744,-0.2046294076264745,1.9991848731805784,198,0
0.269031550872035,308,1,40,0,-0.4305552361729324,1,1.7923050723203555,-0.2046294076264745,1.013281995224886,215,1
-0.7346232406054805,1641,0,39,2,-0.4866284778190712,1,0.7361362595812854,-0.2046294076264745,0.9997235405468633,277,2
-0.6995754126668303,1364,0,27,2,-1.3838003441572921,3,-0.6768463412453084,-0.2046294076264745,-1.016432012990362,340,2
1.7308750851373522,703,0,22,1,1.307715254857371,0,0.13668909559424558,-0.2046294076264745,1.8102568906885044,137,1
-0.8963771808770238,1749,1,5,1,-1.2155806192188758,3,0.03678123492973895,-0.2046294076264745,-1.155080298393895,316,0
-0.9211228640798013,989,1,42,2,0.971275804980538,0,-0.2914874501107828,-0.2046294076264745,0.9127302988835408,7,2
-0.5412098854479493,1876,0,21,2,0.46661663016528865,0,0.8217715687222911,-0.2046294076264745,1.2792319561556813,68,0
0.03393044724841432,52,1,11,1,-0.6548482027574877,0,2.3632071332603934,-0.2046294076264745,0.049856797621100624,10,1
-0.8111876850378634,964,0,40,1,0.6348363551037051,2,-0.9480248201918264,-0.2046294076264745,-1.0433539105077374,179,2
-0.7625519784940922,1497,1,26,1,1.4198617381496486,0,0.07959888950024178,-0.2046294076264745,0.4639336456928654,76,2
-0.22502645332172896,204,1,22,0,-0.5987749611113489,1,0.6505009504402797,-0.2046294076264745,-1.283146625604361,351,1
-0.5867994428837716,297,1,3,1,1.7002279463803425,2,2.1205737573608774,-0.2046294076264745,0.14272348795171966,139,1
0.7140431317883715,798,0,6,2,0.46661663016528865,2,0.6076832958697769,1.4778790550800924,-0.9759542267402095,166,1
0.022909548228643585,2295,1,15,1,-0.7669946860497653,1,-1.1906581960913425,-0.2046294076264745,-0.27105057858105824,142,0
-0.05409983933186691,890,1,11,0,-1.2716538608650145,3,-0.14876193487577336,-0.2046294076264745,-0.9051264401244912,75,2
1.6436320056299116,544,1,15,1,-0.7669946860497653,1,-1.4618366750378604,-0.2046294076264745,0.4393185329513307,172,1
-0.6108605981971221,1571,1,20,1,0.6348363551037051,2,-0.33430510468128566,-0.2046294076264745,0.10342347056932134,71,2
-0.4123132838688905,876,1,6,2,1.7563011880264814,2,-1.0907503354268357,-0.2046294076264745,0.05898129891463745,7,2
-0.12587258853826278,970,1,10,1,-1.2716538608650145,3,-1.1906581960913425,-0.2046294076264745,-1.080362538785769,29,2
-0.4387360604007634,560,1,6,2,-1.159507377572737,3,-1.4332915719908585,-0.2046294076264745,-0.8486294577057365,74,1
-0.7681308807929202,905,1,32,1,-1.0473608942804593,3,-1.5046543296083634,-0.2046294076264745,-1.1099504534133764,288,2
3.6447466111856306,270,1,12,0,-0.8791411693420429,1,-0.1915795894462762,-0.2046294076264745,-0.6886376397488744,281,1
1.6939105791083073,916,1,3,0,-1.439873585803431,3,0.6362283989167787,-0.2046294076264745,-1.114407500305073,255,2
-0.20739986016898987,2381,1,31,2,1.4759349797957872,2,-1.047932680856333,-0.2046294076264745,-1.0085879183744053,87,0
-0.9018191775979665,2189,0,30,2,0.5226898718114275,1,-0.9337522686683254,-0.2046294076264745,-1.1256514723715179,6,0
1.5148380832342667,1310,1,30,2,-0.20626226958837712,0,0.051053786453239894,-0.2046294076264745,2.3993799574733683,124,2
0.5335331273465351,723,1,0,0,0.7469828383959827,0,-0.534120826010299,-0.2046294076264745,1.7789343970748361,342,1
0.009629707173764457,2116,1,17,1,1.5880814630880649,2,-0.2772148985872819,-0.2046294076264745,0.7113318224976004,97,0
-0.639097373635976,656,0,41,1,-1.439873585803431,3,1.1643128052863136,-0.2046294076264745,-0.8111179041595573,269,1
-0.32845861741411236,22,1,19,0,0.8030560800421215,0,2.5630228545894065,-0.2046294076264745,0.5683778809718641,233,1
0.3475811261837557,181,1,32,0,0.8030560800421215,1,-0.14876193487577336,-0.2046294076264745,-0.48831172847561627,118,1
2.547208819673235,1657,1,17,2,1.868447671318759,2,-0.8909346140978226,-0.2046294076264745,0.15723134237063321,21,2
1.1387242343887336,434,1,23,0,0.971275804980538,2,-0.9622973717153274,-0.2046294076264745,-0.9621751007710609,351,1
-0.9813270919548847,1993,0,30,0,0.8591293216882603,1,1.7923050723203555,-0.2046294076264745,-0.9933923906296571,329,0
-0.27982291087034106,28,1,20,0,-0.37448199452679354,0,1.649579557085346,-0.2046294076264745,0.708160314173975,240,1
3.8501049780136585,1259,1,42,1,1.9245209129648977,2,0.6505009504402797,-0.2046294076264745,0.1439192184361932,27,2
-0.24398787585885018,1735,2,21,1,0.24232366358073337,0,0.3079597138762569,-0.2046294076264745,1.2128201613077292,213,0
0.5039272961288277,1683,0,19,1,-0.0941157862960995,0,-0.26294234706378095,-0.2046294076264745,1.3380870422551894,326,0
-0.058480817824198277,174,0,41,2,-1.1034341359265982,3,-1.361928814373354,-0.2046294076264745,-1.236836445810843,241,1
0.6533255079962181,1211,1,17,1,0.41054338851914984,1,0.1795067501647484,-0.2046294076264745,0.6089480412508599,63,2
-1.0074760573309869,577,0,20,1,0.2983969052268722,0,0.16523419864124747,-0.2046294076264745,1.609343377953992,228,1
-0.33633068814252015,1526,2,7,1,1.3637884965035096,2,0.6505009504402797,-0.2046294076264745,0.5520251119213271,163,2
-0.9490858283628842,1338,1,40,1,0.971275804980538,2,-0.6340286866748056,-0.2046294076264745,-0.6032429819735925,291,2
0.6689669702696196,1380,1,7,1,0.46661663016528865,2,1.663852108608847,-0.2046294076264745,0.5951843109531852,98,2
0.03338282493687302,1073,1,20,0,-1.439873585803431,3,-1.5046543296083634,-0.2046294076264745,-1.040859811728964,205,2
-0.9805056584875725,2267,1,1,2,-0.0941157862960995,0,0.5934107443462758,-0.2046294076264745,0.21642513324256774,237,0
0.055321943793000566,2147,1,40,1,0.8030560800421215,1,0.4506852291112664,-0.2046294076264745,0.5512040094427186,139,0
-0.5362470582496054,954,1,22,1,0.8591293216882603,1,-0.2772148985872819,-0.2046294076264745,0.773386642318436,349,2
-0.032913701154108695,1558,1,10,0,1.307715254857371,2,-0.8052993049568169,-0.2046294076264745,-0.8635478633639543,217,2
1.7212232418964348,805,1,28,0,-0.7669946860497653,1,-0.16303448639927431,-0.2046294076264745,1.1666793339004236,26,1
0.6430575896548167,238,1,15,0,0.07410393864231694,1,0.33650481692325884,-0.2046294076264745,0.3228143550177701,322,1
0.7649377803672512,327,1,18,0,0.5226898718114275,0,1.349855975091826,-0.2046294076264745,1.1108058761763624,68,1
0.024894679107981134,375,1,32,0,1.1394955299189544,0,0.550593089775773,-0.2046294076264745,2.1599567384921183,112,1
0.4600832848110437,1377,2,12,0,-0.26233551123451593,0,0.3650499199702607,-0.2046294076264745,1.6389158969101256,322,2
1.3572255366937556,2320,1,25,0,0.9152025633343992,2,-0.6768463412453084,-0.2046294076264745,-0.9555754895992453,60,0
-0.6188011217144725,552,1,21,0,0.5787631134575663,1,0.7361362595812854,-0.2046294076264745,0.4087863504733236,351,1
-0.7624835257051495,950,1,1,0,-1.1034341359265982,3,1.1785853568098148,-0.2046294076264745,-1.204138605545506,83,2
2.0281997739098654,1243,0,19,2,-0.6548482027574877,1,0.5934107443462758,-0.2046294076264745,0.00705426497838812,69,2
0.21772618555949932,41,1,29,0,1.0273490466266768,0,0.8645892232927939,-0.2046294076264745,0.7267095323547896,224,1
-0.5684883218416057,1968,1,5,1,-0.03804254464996068,0,-1.105022886950337,-0.2046294076264745,0.19503797962006242,49,0
0.6429549104714026,2251,0,25,2,1.7563011880264814,2,-1.1763856445678416,-0.2046294076264745,-0.5231931881450027,99,0
0.8563907063946664,1256,1,8,0,1.0834222882728155,2,0.16523419864124747,-0.2046294076264745,0.26745408634283907,248,2
0.5464022516677582,1172,1,41,2,-0.9352144109881817,1,-1.4903817780848623,-0.2046294076264745,0.8223474435507125,90,2
0.7139062262104864,91,1,6,0,0.7469828383959827,1,-0.791026753433316,-0.2046294076264745,-1.253040390037132,316,1
0.6466513610743071,2395,1,16,1,0.6909095967498439,2,-0.006036419640763895,-0.2046294076264745,-0.6671144910283495,219,0
-0.4585531427996681,1817,1,36,1,-0.20626226958837712,0,2.4631149939248997,-0.2046294076264745,1.276971358394262,277,0
0.9720074669188461,61,1,4,0,-1.2716538608650145,3,0.80749901719879,-0.2046294076264745,-1.1888660994433882,196,1
-0.8407592898610995,2090,1,23,0,0.18625042193459457,0,-0.49130317143979607,-0.2046294076264745,-1.0244685534997424,303,0
1.1383135176550776,2262,1,4,0,-1.3277271025111534,3,-0.8195718564803178,-0.2046294076264745,-1.2169324085403241,328,0
0.7738024165353279,2060,1,28,0,-0.0941157862960995,0,0.564865641299274,-0.2046294076264745,2.151573795374575,29,0
1.3962436263910807,346,1,31,1,-0.26233551123451593,0,0.06532633797674084,3.1603875177866594,2.486724733635346,161,1
-0.274346687754927,2000,0,10,1,0.07410393864231694,1,-1.2049307476148434,-0.2046294076264745,-0.5275681247888384,35,0
-0.7056677108827284,148,1,13,0,0.35447014687301104,0,0.3079597138762569,-0.2046294076264745,2.522155305587302,174,1
-1.000801910409076,2132,1,38,0,-0.31840875288065473,0,-1.0051150262858302,-0.2046294076264745,2.3170182469784466,358,0
